corpus,source_row,sentence_id,language,span_len,switch_form,switch_upos,switch_deprel,switch_lang_tag,register,secondary_register,topic,sentence_len,has_emoji,total_spa,total_gua,is_functional,upos_class,high_scope_deprel,switch_start,token_id,form,upos,deprel,raw_lang_tag
Paraguay,,618,Guarani,,,,,,Formal,Culture_Arts,Cultural_Event_Festival,22,,,,False,lexical,False,1,17.0,Jopara,PROPN,appos,gn
Paraguay,,618,Spanish,,,,,,Formal,Culture_Arts,Cultural_Event_Festival,22,,,,True,functional,False,1,19.0,de,ADP,case,es
Paraguay,,618,Spanish,,,,,,Formal,Culture_Arts,Cultural_Event_Festival,22,,,,False,lexical,False,0,20.0,Guido,PROPN,flat,ne-b-per
Paraguay,,618,Spanish,,,,,,Formal,Culture_Arts,Cultural_Event_Festival,22,,,,False,lexical,False,0,21.0,Kallfell,PROPN,obl,ne-i-per
Paraguay,,618,Spanish,,,,,,Formal,Culture_Arts,Cultural_Event_Festival,22,,,,False,other,True,0,22.0,@USER,other,discourse,ne-b-org
Paraguay,461.0,619,Spanish,1.0,afectado,ADJ,nsubj,es,Formal,News,PublicHealth_Services,24,0.0,0.0,18.0,False,lexical,False,1,,,,,
Paraguay,461.0,619,Guarani,5.0,he'i,VERB,root,gn,Formal,News,PublicHealth_Services,24,0.0,0.0,18.0,False,lexical,False,1,,,,,
Paraguay,461.0,619,Guarani,8.0,tanimbu,NOUN,nsubj,gn,Formal,News,PublicHealth_Services,24,0.0,0.0,18.0,False,lexical,False,1,,,,,
Paraguay,461.0,619,Spanish,2.0,aparato,NOUN,compound,es,Formal,News,PublicHealth_Services,24,0.0,0.0,18.0,False,lexical,False,1,,,,,
Paraguay,461.0,619,Guarani,3.0,ambue,ADJ,amod,gn,Formal,News,PublicHealth_Services,24,0.0,0.0,18.0,False,lexical,False,1,,,,,
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,True,functional,False,0,1.0,Umi,DET,det,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,0,2.0,oïva,VERB,acl,gn
Paraguay,,619,Spanish,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,1,3.0,afectado,ADJ,nsubj,es
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,1,4.0,he'i,VERB,root,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,True,0,5.0,ndikatúiva,VERB,aux,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,0,6.0,korapýpe,NOUN,obl,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,0,7.0,ohasa,VERB,ccomp,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,0,8.0,pyhareve,NOUN,obl,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,1,10.0,tanimbu,NOUN,nsubj,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,0,11.0,oikéva,VERB,acl,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,True,functional,False,0,12.0,umi,DET,det,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,0,13.0,óga,NOUN,obl,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,True,functional,False,0,14.0,rupi,ADP,case,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,0,15.0,ndikatúi,VERB,conj,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,0,16.0,oreko,VERB,xcomp,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,other,False,0,17.0,hikuái,PRON,nsubj,gn
Paraguay,,619,Spanish,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,1,18.0,aparato,NOUN,compound,es
Paraguay,,619,Spanish,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,0,19.0,electrónico,ADJ,obj,es
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,1,21.0,ambue,ADJ,amod,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,False,lexical,False,0,22.0,mba'e,NOUN,nmod,gn
Paraguay,,619,Guarani,,,,,,Formal,News,PublicHealth_Services,24,,,,True,functional,False,0,23.0,apytépe,ADP,case,gn
Paraguay,462.0,620,Guarani,1.0,Roiméma,VERB,ccomp,gn,Formal,News,Protest_Report,20,0.0,3.0,6.0,False,lexical,False,1,,,,,
Paraguay,462.0,620,Spanish,8.0,en,ADP,case,es,Formal,News,Protest_Report,20,0.0,3.0,6.0,True,functional,False,1,,,,,
Paraguay,462.0,620,Guarani,1.0,ha,CCONJ,cc,gn,Formal,News,Protest_Report,20,0.0,3.0,6.0,True,functional,True,1,,,,,
Paraguay,462.0,620,Spanish,1.0,Fiscalía,PROPN,conj,ne-b-org,Formal,News,Protest_Report,20,0.0,3.0,6.0,False,lexical,False,1,,,,,
Paraguay,462.0,620,Guarani,4.0,he’i,VERB,parataxis,gn,Formal,News,Protest_Report,20,0.0,3.0,6.0,False,lexical,True,1,,,,,
Paraguay,,620,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,1.0,He’i,VERB,root,gn
Paraguay,,620,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,1,3.0,Roiméma,VERB,ccomp,gn
Paraguay,,620,Spanish,,,,,,Formal,News,Protest_Report,20,,,,True,functional,False,1,4.0,en,ADP,case,es
Paraguay,,620,Spanish,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,5.0,contra,NOUN,obl,es
Paraguay,,620,Spanish,,,,,,Formal,News,Protest_Report,20,,,,True,functional,False,0,6.0,de,ADP,case,es
Paraguay,,620,Spanish,,,,,,Formal,News,Protest_Report,20,,,,True,functional,False,0,7.0,la,DET,det,es
Paraguay,,620,Spanish,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,8.0,mafia,NOUN,nmod,es
Paraguay,,620,Spanish,,,,,,Formal,News,Protest_Report,20,,,,True,functional,False,0,9.0,del,ADP,case,es
Paraguay,,620,Spanish,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,10.0,Poder,PROPN,compound,ne-b-org
Paraguay,,620,Spanish,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,11.0,Judicial,PROPN,nmod,ne-i-org
Paraguay,,620,Guarani,,,,,,Formal,News,Protest_Report,20,,,,True,functional,True,1,12.0,ha,CCONJ,cc,gn
Paraguay,,620,Spanish,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,1,13.0,Fiscalía,PROPN,conj,ne-b-org
Paraguay,,620,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,True,1,16.0,he’i,VERB,parataxis,gn
Paraguay,,620,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,other,False,0,17.0,hikuái,PRON,nsubj,gn
Paraguay,,620,Guarani,,,,,,Formal,News,Protest_Report,20,,,,True,functional,False,0,18.0,ko’ã,DET,det,gn
Paraguay,,620,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,19.0,manifestante,NOUN,obj,gn
Paraguay,463.0,621,Guarani,1.0,ro'y,NOUN,obj,gn,Informal,Personal,Personal_Emotional,13,0.0,0.0,6.0,False,lexical,False,1,,,,,
Paraguay,463.0,621,Spanish,1.0,ni,CCONJ,cc,es,Informal,Personal,Personal_Emotional,13,0.0,0.0,6.0,True,functional,True,1,,,,,
Paraguay,463.0,621,Guarani,1.0,kane'õ,NOUN,conj,gn,Informal,Personal,Personal_Emotional,13,0.0,0.0,6.0,False,lexical,False,1,,,,,
Paraguay,463.0,621,Spanish,2.0,ni,CCONJ,cc,es,Informal,Personal,Personal_Emotional,13,0.0,0.0,6.0,True,functional,True,1,,,,,
Paraguay,463.0,621,Guarani,4.0,ohupyty,VERB,root,gn,Informal,Personal,Personal_Emotional,13,0.0,0.0,6.0,False,lexical,False,1,,,,,
Paraguay,,621,Spanish,,,,,,Informal,Personal,Personal_Emotional,13,,,,True,functional,True,0,1.0,Ni,CCONJ,cc,es
Paraguay,,621,Guarani,,,,,,Informal,Personal,Personal_Emotional,13,,,,False,lexical,False,1,2.0,ro'y,NOUN,obj,gn
Paraguay,,621,Spanish,,,,,,Informal,Personal,Personal_Emotional,13,,,,True,functional,True,1,4.0,ni,CCONJ,cc,es
Paraguay,,621,Guarani,,,,,,Informal,Personal,Personal_Emotional,13,,,,False,lexical,False,1,5.0,kane'õ,NOUN,conj,gn
Paraguay,,621,Spanish,,,,,,Informal,Personal,Personal_Emotional,13,,,,True,functional,True,1,7.0,ni,CCONJ,cc,es
Paraguay,,621,Spanish,,,,,,Informal,Personal,Personal_Emotional,13,,,,False,lexical,False,0,8.0,amedrentamiento,NOUN,obj,es
Paraguay,,621,Guarani,,,,,,Informal,Personal,Personal_Emotional,13,,,,False,lexical,False,1,9.0,ohupyty,VERB,root,gn
Paraguay,,621,Guarani,,,,,,Informal,Personal,Personal_Emotional,13,,,,True,functional,False,0,10.0,ko'ã,DET,det,gn
Paraguay,,621,Guarani,,,,,,Informal,Personal,Personal_Emotional,13,,,,False,lexical,False,0,11.0,mba'e,NOUN,obj,gn
Paraguay,,621,Guarani,,,,,,Informal,Personal,Personal_Emotional,13,,,,False,lexical,False,0,12.0,oikóva,VERB,acl,gn
Paraguay,464.0,622,Spanish,2.0,papacito,NOUN,nmod,es,Informal,Personal,Humor_Rant,11,1.0,0.0,1.0,False,lexical,False,1,,,,,
Paraguay,464.0,622,Guarani,1.0,no,ADV,advmod,gn,Informal,Personal,Humor_Rant,11,1.0,0.0,1.0,False,other,False,1,,,,,
Paraguay,464.0,622,Spanish,4.0,tragar,VERB,xcomp,es,Informal,Personal,Humor_Rant,11,1.0,0.0,1.0,False,lexical,False,1,,,,,
Paraguay,,622,Guarani,,,,,,Informal,Personal,Humor_Rant,11,,,,False,lexical,False,0,2.0,día,NOUN,obj,gn
Paraguay,,622,Spanish,,,,,,Informal,Personal,Humor_Rant,11,,,,False,lexical,False,1,3.0,papacito,NOUN,nmod,es
Paraguay,,622,Spanish,,,,,,Informal,Personal,Humor_Rant,11,,,,False,lexical,False,0,4.0,hei,VERB,root,es
Paraguay,,622,Guarani,,,,,,Informal,Personal,Humor_Rant,11,,,,False,other,False,1,6.0,no,ADV,advmod,gn
Paraguay,,622,Spanish,,,,,,Informal,Personal,Humor_Rant,11,,,,False,lexical,False,1,8.0,tragar,VERB,xcomp,es
Paraguay,,622,Spanish,,,,,,Informal,Personal,Humor_Rant,11,,,,False,lexical,False,0,9.0,tierra,NOUN,obj,es
Paraguay,,622,Spanish,,,,,,Informal,Personal,Humor_Rant,11,,,,False,other,True,0,10.0,mbae,PRON,discourse,es
Paraguay,,622,Spanish,,,,,,Informal,Personal,Humor_Rant,11,,,,False,other,False,0,11.0,🙂,other,other,es
Paraguay,465.0,623,Guarani,1.0,omopu'ã,VERB,root,gn,Formal,News,Protest_Report,20,0.0,1.0,11.0,False,lexical,False,1,,,,,
Paraguay,465.0,623,Spanish,1.0,temporalmente,ADV,advmod,es,Formal,News,Protest_Report,20,0.0,1.0,11.0,False,other,False,1,,,,,
Paraguay,465.0,623,Guarani,4.0,umi,DET,det,gn,Formal,News,Protest_Report,20,0.0,1.0,11.0,True,functional,False,1,,,,,
Paraguay,465.0,623,Spanish,2.0,combustible,NOUN,obj,es,Formal,News,Protest_Report,20,0.0,1.0,11.0,False,lexical,False,1,,,,,
Paraguay,465.0,623,Guarani,2.0,péva,PRON,det,gn,Formal,News,Protest_Report,20,0.0,1.0,11.0,False,other,False,1,,,,,
Paraguay,465.0,623,Guarani,4.0,iñe'ê,NOUN,obj,gn,Formal,News,Protest_Report,20,0.0,1.0,11.0,False,lexical,False,1,,,,,
Paraguay,465.0,623,Spanish,1.0,pya'ete,ADV,advmod,es,Formal,News,Protest_Report,20,0.0,1.0,11.0,False,other,False,1,,,,,
Paraguay,465.0,623,Guarani,1.0,.,PUNCT,punct,gn,Formal,News,Protest_Report,20,0.0,1.0,11.0,False,other,False,1,,,,,
Paraguay,,623,Spanish,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,1.0,Camionero,NOUN,nsubj,es
Paraguay,,623,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,1,2.0,omopu'ã,VERB,root,gn
Paraguay,,623,Spanish,,,,,,Formal,News,Protest_Report,20,,,,False,other,False,1,3.0,temporalmente,ADV,advmod,es
Paraguay,,623,Guarani,,,,,,Formal,News,Protest_Report,20,,,,True,functional,False,1,4.0,umi,DET,det,gn
Paraguay,,623,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,5.0,manifestante,NOUN,obj,gn
Paraguay,,623,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,other,False,0,6.0,kóva,PRON,nsubj,gn
Paraguay,,623,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,7.0,ojupívo,VERB,advcl,gn
Paraguay,,623,Spanish,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,1,8.0,combustible,NOUN,obj,es
Paraguay,,623,Spanish,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,9.0,Petropar,PROPN,nmod,ne-b-org
Paraguay,,623,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,other,False,1,11.0,péva,PRON,det,gn
Paraguay,,623,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,12.0,mburuvichakuéra,NOUN,nmod,gn
Paraguay,,623,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,1,15.0,iñe'ê,NOUN,obj,gn
Paraguay,,623,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,other,False,0,16.0,anitei,ADV,advmod,gn
Paraguay,,623,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,17.0,ohupi,VERB,advcl,gn
Paraguay,,623,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,lexical,False,0,18.0,precio,NOUN,obj,gn
Paraguay,,623,Spanish,,,,,,Formal,News,Protest_Report,20,,,,False,other,False,1,19.0,pya'ete,ADV,advmod,es
Paraguay,,623,Guarani,,,,,,Formal,News,Protest_Report,20,,,,False,other,False,1,20.0,.,PUNCT,punct,gn
Paraguay,466.0,624,Spanish,1.0,resolución,NOUN,nsubj,es,Formal,News,Legislation_Policy,7,0.0,0.0,3.0,False,lexical,False,1,,,,,
Paraguay,466.0,624,Guarani,2.0,oguerovia,VERB,root,gn,Formal,News,Legislation_Policy,7,0.0,0.0,3.0,False,lexical,False,1,,,,,
Paraguay,466.0,624,Spanish,2.0,información,NOUN,ccomp,es,Formal,News,Legislation_Policy,7,0.0,0.0,3.0,False,lexical,False,1,,,,,
Paraguay,,624,Guarani,,,,,,Formal,News,Legislation_Policy,7,,,,True,functional,False,0,1.0,Ko,DET,det,gn
Paraguay,,624,Spanish,,,,,,Formal,News,Legislation_Policy,7,,,,False,lexical,False,1,2.0,resolución,NOUN,nsubj,es
Paraguay,,624,Guarani,,,,,,Formal,News,Legislation_Policy,7,,,,False,lexical,False,1,3.0,oguerovia,VERB,root,gn
Paraguay,,624,Guarani,,,,,,Formal,News,Legislation_Policy,7,,,,True,functional,True,0,4.0,ha’eha,SCONJ,mark,gn
Paraguay,,624,Spanish,,,,,,Formal,News,Legislation_Policy,7,,,,False,lexical,False,1,5.0,información,NOUN,ccomp,es
Paraguay,,624,Spanish,,,,,,Formal,News,Legislation_Policy,7,,,,False,lexical,False,0,6.0,pública,ADJ,amod,es
Paraguay,467.0,625,Spanish,1.0,comunidad,NOUN,obl,es,Formal,News,Indigenous_CommunityAid,31,0.0,0.0,21.0,False,lexical,False,1,,,,,
Paraguay,467.0,625,Guarani,1.0,guive,ADP,case,gn,Formal,News,Indigenous_CommunityAid,31,0.0,0.0,21.0,True,functional,False,1,,,,,
Paraguay,467.0,625,Guarani,1.0,umi,DET,det,gn,Formal,News,Indigenous_CommunityAid,31,0.0,0.0,21.0,True,functional,False,1,,,,,
Paraguay,467.0,625,Spanish,1.0,voluntario,NOUN,nsubj,es,Formal,News,Indigenous_CommunityAid,31,0.0,0.0,21.0,False,lexical,False,1,,,,,
Paraguay,467.0,625,Guarani,10.0,ombosako’i,VERB,parataxis,gn,Formal,News,Indigenous_CommunityAid,31,0.0,0.0,21.0,False,lexical,True,1,,,,,
Paraguay,467.0,625,Spanish,3.0,taller,NOUN,obj,es,Formal,News,Indigenous_CommunityAid,31,0.0,0.0,21.0,False,lexical,False,1,,,,,
Paraguay,467.0,625,Guarani,1.0,ha,CCONJ,cc,gn,Formal,News,Indigenous_CommunityAid,31,0.0,0.0,21.0,True,functional,True,1,,,,,
Paraguay,467.0,625,Spanish,1.0,confitería,NOUN,conj,es,Formal,News,Indigenous_CommunityAid,31,0.0,0.0,21.0,False,lexical,False,1,,,,,
Paraguay,467.0,625,Guarani,7.0,ikatu,AUX,aux,gn,Formal,News,Indigenous_CommunityAid,31,0.0,0.0,21.0,True,functional,True,1,,,,,
Paraguay,467.0,625,Spanish,1.0,oficio,NOUN,obj,es,Formal,News,Indigenous_CommunityAid,31,0.0,0.0,21.0,False,lexical,False,1,,,,,
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,0,1.0,Oñemokyre’ÿ,VERB,root,gn
Paraguay,,625,Spanish,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,1,2.0,comunidad,NOUN,obl,es
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,True,functional,False,1,3.0,guive,ADP,case,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,True,functional,False,1,5.0,umi,DET,det,gn
Paraguay,,625,Spanish,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,1,6.0,voluntario,NOUN,nsubj,es
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,True,1,7.0,ombosako’i,VERB,parataxis,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,0,8.0,tembiapo,NOUN,obj,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,True,functional,True,0,9.0,ikatu,AUX,aux,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,True,functional,True,0,10.0,haguã,SCONJ,mark,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,0,11.0,ombyaty,VERB,advcl,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,0,12.0,viru,NOUN,obj,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,0,13.0,ojapo,VERB,advcl,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,True,functional,True,0,14.0,haguã,SCONJ,mark,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,other,False,0,15.0,hikuái,PRON,nsubj,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,True,functional,False,0,16.0,peteî,DET,det,gn
Paraguay,,625,Spanish,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,1,17.0,taller,NOUN,obj,es
Paraguay,,625,Spanish,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,True,functional,False,0,18.0,de,ADP,case,es
Paraguay,,625,Spanish,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,0,19.0,panadería,NOUN,nmod,es
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,True,functional,True,1,20.0,ha,CCONJ,cc,gn
Paraguay,,625,Spanish,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,1,21.0,confitería,NOUN,conj,es
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,True,functional,True,1,23.0,ikatu,AUX,aux,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,True,functional,True,0,24.0,haguã,SCONJ,mark,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,True,functional,False,0,25.0,ko’ã,DET,det,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,0,26.0,mitã,NOUN,nsubj,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,0,27.0,pyahu,ADJ,nsubj,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,0,28.0,oreko,VERB,advcl,gn
Paraguay,,625,Guarani,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,True,functional,False,0,29.0,peteî,DET,det,gn
Paraguay,,625,Spanish,,,,,,Formal,News,Indigenous_CommunityAid,31,,,,False,lexical,False,1,30.0,oficio,NOUN,obj,es
Paraguay,468.0,626,Guarani,4.0,ani,ADV,advmod,gn,Informal,Personal,UserMention_Request_Response,11,1.0,0.0,4.0,False,other,False,1,,,,,
Paraguay,,626,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,11,,,,False,lexical,False,0,1.0,@USER,PROPN,vocative,ne-b-per
Paraguay,,626,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,11,,,,False,lexical,False,0,2.0,Hacele,VERB,root,es
Paraguay,,626,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,11,,,,False,lexical,False,0,3.0,sique,NOUN,obj,es
Paraguay,,626,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,11,,,,False,other,False,0,4.0,uno,NUM,nummod,es
Paraguay,,626,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,11,,,,False,other,False,0,5.0,más,ADV,advmod,es
Paraguay,,626,Spanish,,,,,,Informal,Personal,UserMention_Request_Response,11,,,,False,lexical,False,0,6.0,grande,ADJ,amod,es
Paraguay,,626,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,11,,,,False,other,False,1,7.0,ani,ADV,advmod,gn
Paraguay,,626,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,11,,,,False,other,False,0,8.0,nde,PRON,det,gn
Paraguay,,626,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,11,,,,False,lexical,False,0,9.0,ñembotavy,NOUN,obl,gn
Paraguay,,626,Guarani,,,,,,Informal,Personal,UserMention_Request_Response,11,,,,True,functional,True,0,10.0,hinaaa,PART,discourse,gn
Paraguay,469.0,627,Guarani,1.0,ojupi,VERB,root,gn,Formal,News,PublicAdministration_Changes,26,0.0,14.0,6.0,False,lexical,False,1,,,,,
Paraguay,469.0,627,Spanish,1.0,Jefe,NOUN,nsubj,es,Formal,News,PublicAdministration_Changes,26,0.0,14.0,6.0,False,lexical,False,1,,,,,
Paraguay,469.0,627,Guarani,2.0,pyahu,ADJ,amod,gn,Formal,News,PublicAdministration_Changes,26,0.0,14.0,6.0,False,lexical,False,1,,,,,
Paraguay,469.0,627,Spanish,9.0,Comisaría,NOUN,obl,ne-b-org,Formal,News,PublicAdministration_Changes,26,0.0,14.0,6.0,False,lexical,False,1,,,,,
Paraguay,469.0,627,Guarani,1.0,",",PUNCT,punct,gn,Formal,News,PublicAdministration_Changes,26,0.0,14.0,6.0,False,other,False,1,,,,,
Paraguay,469.0,627,Spanish,7.0,oikéva,VERB,acl,ne-b-per,Formal,News,PublicAdministration_Changes,26,0.0,14.0,6.0,False,lexical,False,1,,,,,
Paraguay,469.0,627,Guarani,1.0,Barrientos,PROPN,flat,gn,Formal,News,PublicAdministration_Changes,26,0.0,14.0,6.0,False,lexical,False,1,,,,,
Paraguay,,627,Guarani,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,other,False,0,1.0,Ko'ápe,ADV,advmod,gn
Paraguay,,627,Guarani,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,1,3.0,ojupi,VERB,root,gn
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,1,4.0,Jefe,NOUN,nsubj,es
Paraguay,,627,Guarani,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,1,5.0,pyahu,ADJ,amod,gn
Paraguay,,627,Guarani,,,,,,Formal,News,PublicAdministration_Changes,26,,,,True,functional,False,0,6.0,ko'ã,DET,det,gn
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,1,7.0,Comisaría,NOUN,obl,ne-b-org
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,8.0,Yaguarón,PROPN,nmod,ne-i-org
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,9.0,Sub,PROPN,compound,ne-b-per
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,10.0,Crio,PROPN,appos,ne-i-per
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,other,False,0,11.0,",",PUNCT,punct,ne-i-per
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,12.0,P.S;,PROPN,flat,ne-i-per
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,13.0,Oscar,PROPN,flat,ne-i-per
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,14.0,Daniel,PROPN,flat,ne-i-per
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,15.0,Sequeira,PROPN,flat,ne-i-per
Paraguay,,627,Guarani,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,other,False,1,17.0,",",PUNCT,punct,gn
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,1,18.0,oikéva,VERB,acl,ne-b-per
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,19.0,Crio.,PROPN,obj,ne-i-per
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,20.0,Ppal.,PROPN,flat,ne-i-per
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,21.0,MAAP.,PROPN,flat,ne-i-per
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,22.0,Victor,PROPN,flat,ne-i-per
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,23.0,Gustavo,PROPN,flat,ne-i-per
Paraguay,,627,Spanish,,,,,,Formal,News,PublicAdministration_Changes,26,,,,False,lexical,False,0,24.0,Ortiz,PROPN,flat,ne-i-per
