corpus,source_row,sentence_id,language,span_len,switch_form,switch_upos,switch_deprel,switch_lang_tag,register,secondary_register,topic,sentence_len,speaker,age,gender,is_functional,upos_class,high_scope_deprel,switch_start,token_id,form,upos,deprel,raw_lang_tag,has_emoji,total_spa,total_gua
Miami,,37934.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,12.0,MAR,,,False,lexical,False,0,3.0,vino,VERB,root,spa,,,
Miami,,37934.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,12.0,MAR,,,True,functional,True,0,4.0,porque,SCONJ,mark,spa,,,
Miami,,37934.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,12.0,MAR,,,False,other,False,1,5.0,he,PRON,nsubj,eng,,,
Miami,,37934.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,12.0,MAR,,,False,lexical,False,0,6.0,came,VERB,advcl,eng,,,
Miami,,37934.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,12.0,MAR,,,True,functional,True,0,7.0,to,PART,mark,eng,,,
Miami,,37934.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,12.0,MAR,,,False,lexical,False,0,8.0,check,VERB,xcomp,eng,,,
Miami,,37934.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,12.0,MAR,,,True,functional,False,0,9.0,on,ADP,case,eng,,,
Miami,,37934.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,12.0,MAR,,,True,functional,False,0,10.0,my,DET,det,eng,,,
Miami,,37934.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,12.0,MAR,,,False,lexical,False,0,11.0,machine,NOUN,obl,eng,,,
Miami,2123.0,37946.0,Spanish,7.0,si,SCONJ,mark,spa,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,45.0,woman,True,functional,True,1,,,,,,,,
Miami,2123.0,37946.0,English,12.0,because,SCONJ,mark,eng,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,45.0,woman,True,functional,True,1,,,,,,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,True,functional,False,0,1.0,no,PART,advmod,eng&spa,,,
Miami,,37946.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,True,functional,True,1,2.0,si,SCONJ,mark,spa,,,
Miami,,37946.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,False,other,False,0,3.0,él,PRON,nsubj,spa,,,
Miami,,37946.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,False,other,False,0,4.0,me,PRON,iobj,spa,,,
Miami,,37946.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,False,other,False,0,5.0,lo,PRON,obj,spa,,,
Miami,,37946.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,False,lexical,False,0,6.0,dijo,VERB,root,spa,,,
Miami,,37946.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,True,functional,False,0,7.0,el,DET,det,spa,,,
Miami,,37946.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,False,lexical,False,0,8.0,domingo,NOUN,obl,spa,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,True,functional,True,1,9.0,because,SCONJ,mark,eng,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,False,other,False,0,10.0,he,PRON,nsubj,eng,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,False,lexical,False,0,11.0,went,VERB,advcl,eng,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,True,functional,False,0,12.0,to,ADP,case,eng,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,True,functional,False,0,13.0,our,DET,det,eng,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,True,functional,False,0,14.0,our,DET,det,eng,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,False,lexical,False,0,15.0,mom,NOUN,obl,eng,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,True,functional,False,0,16.0,my,DET,det,eng,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,False,lexical,False,0,17.0,mother,NOUN,compound,eng,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,True,functional,False,0,18.0,in,ADP,case,eng,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,False,lexical,False,0,19.0,law,NOUN,nmod,eng,,,
Miami,,37946.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,21.0,MAR,,,True,functional,False,0,20.0,s,PART,case,eng,,,
Miami,2124.0,37947.0,English,1.0,Easter,PROPN,obl,eng,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,45.0,woman,False,lexical,False,1,,,,,,,,
Miami,2124.0,37947.0,Spanish,12.0,porque,SCONJ,mark,spa,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,45.0,woman,True,functional,True,1,,,,,,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,False,other,False,0,1.0,yo,PRON,nsubj,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,False,other,False,0,2.0,le,PRON,iobj,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,False,lexical,False,0,3.0,invité,VERB,root,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,True,functional,False,0,4.0,pa,ADP,case,spa,,,
Miami,,37947.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,False,lexical,False,1,5.0,Easter,PROPN,obl,eng,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,True,functional,True,1,6.0,porque,SCONJ,mark,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,False,other,False,0,7.0,me,PRON,iobj,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,False,lexical,False,0,8.0,daba,VERB,advcl,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,False,lexical,False,0,9.0,pena,NOUN,obj,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,True,functional,False,0,10.0,el,DET,det,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,False,lexical,False,0,11.0,pobre,NOUN,nsubj,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,False,other,False,0,12.0,aquí,ADV,advmod,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,False,lexical,False,0,13.0,solo,ADJ,amod,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,True,functional,False,0,14.0,sin,ADP,case,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,False,lexical,False,0,15.0,familia,NOUN,obl,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,True,functional,True,0,16.0,ni,CCONJ,cc,spa,,,
Miami,,37947.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Narratives_Quotations,18.0,MAR,,,False,other,False,0,17.0,nada,PRON,conj,spa,,,
Miami,2125.0,37950.0,English,4.0,I,PRON,nsubj,eng,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,45.0,woman,False,other,False,1,,,,,,,,
Miami,,37950.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,,,False,other,True,0,1.0,ay,INTJ,discourse,spa,,,
Miami,,37950.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,,,False,other,True,0,2.0,sí,ADV,discourse,spa,,,
Miami,,37950.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,,,False,other,False,1,3.0,I,PRON,nsubj,eng,,,
Miami,,37950.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,,,False,lexical,False,0,4.0,feel,VERB,root,eng,,,
Miami,,37950.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,,,False,other,False,0,5.0,so,ADV,advmod,eng,,,
Miami,,37950.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,,,False,lexical,False,0,6.0,bad,ADJ,xcomp,eng,,,
Miami,2126.0,37951.0,Spanish,1.0,Rosa,PROPN,conj,spa,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,45.0,woman,False,lexical,False,1,,,,,,,,
Miami,2126.0,37951.0,English,3.0,and,CCONJ,cc,eng,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,45.0,woman,True,functional,True,1,,,,,,,,
Miami,,37951.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,False,lexical,False,0,1.0,poor,ADJ,amod,eng,,,
Miami,,37951.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,False,lexical,False,0,2.0,Katie,PROPN,conj,eng&spa,,,
Miami,,37951.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,True,functional,True,0,3.0,and,CCONJ,cc,eng,,,
Miami,,37951.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,False,lexical,False,1,4.0,Rosa,PROPN,conj,spa,,,
Miami,,37951.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,True,functional,True,1,5.0,and,CCONJ,cc,eng,,,
Miami,,37951.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,False,other,False,0,6.0,you,PRON,nsubj,eng,,,
Miami,,37951.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,False,lexical,False,0,7.0,know,VERB,root,eng,,,
Miami,2127.0,37952.0,English,1.0,suitcase,NOUN,obj,eng,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,9.0,MAR,45.0,woman,False,lexical,False,1,,,,,,,,
Miami,2127.0,37952.0,Spanish,3.0,con,ADP,case,spa,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,9.0,MAR,45.0,woman,True,functional,False,1,,,,,,,,
Miami,,37952.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,9.0,MAR,,,False,lexical,True,0,1.0,oye,VERB,discourse,spa,,,
Miami,,37952.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,9.0,MAR,,,True,functional,True,0,2.0,y,CCONJ,cc,spa,,,
Miami,,37952.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,9.0,MAR,,,False,lexical,False,0,3.0,compraron,VERB,root,spa,,,
Miami,,37952.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,9.0,MAR,,,True,functional,False,0,4.0,un,DET,det,spa,,,
Miami,,37952.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,9.0,MAR,,,False,lexical,False,1,5.0,suitcase,NOUN,obj,eng,,,
Miami,,37952.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,9.0,MAR,,,True,functional,False,1,6.0,con,ADP,case,spa,,,
Miami,,37952.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,9.0,MAR,,,True,functional,False,0,7.0,un,DET,det,spa,,,
Miami,,37952.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,9.0,MAR,,,False,lexical,False,0,8.0,briefcase,NOUN,conj,spa,,,
Miami,2128.0,37962.0,English,2.0,that,DET,det,eng,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,4.0,MAR,45.0,woman,True,functional,False,1,,,,,,,,
Miami,,37962.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,4.0,MAR,,,False,other,False,0,1.0,quién,PRON,nsubj,spa,,,
Miami,,37962.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,4.0,MAR,,,True,functional,False,1,2.0,that,DET,det,eng,,,
Miami,,37962.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,4.0,MAR,,,False,lexical,False,0,3.0,one,NOUN,root,eng,,,
Miami,2129.0,37965.0,English,2.0,that,PRON,nsubj,eng,MAR is in her office talking to colleague.,MAR's office,Affect_Identity,8.0,MAR,45.0,woman,False,other,False,1,,,,,,,,
Miami,2129.0,37965.0,Spanish,5.0,that,PRON,nsubj,spa,MAR is in her office talking to colleague.,MAR's office,Affect_Identity,8.0,MAR,45.0,woman,False,other,False,1,,,,,,,,
Miami,,37965.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Affect_Identity,8.0,MAR,,,False,other,True,0,1.0,coño,INTJ,discourse,spa,,,
Miami,,37965.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Affect_Identity,8.0,MAR,,,False,other,False,1,2.0,that,PRON,nsubj,eng,,,
Miami,,37965.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Affect_Identity,8.0,MAR,,,True,functional,True,0,3.0,s,AUX,cop,eng,,,
Miami,,37965.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Affect_Identity,8.0,MAR,,,False,other,False,1,4.0,that,PRON,nsubj,spa,,,
Miami,,37965.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Affect_Identity,8.0,MAR,,,False,lexical,False,1,4.0,es,VERB,root,spa,,,
Miami,,37965.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Affect_Identity,8.0,MAR,,,False,other,False,0,5.0,diez,NUM,nummod,spa,,,
Miami,,37965.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Affect_Identity,8.0,MAR,,,False,lexical,False,0,6.0,dólares,NOUN,attr,spa,,,
Miami,,37965.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Affect_Identity,8.0,MAR,,,False,other,False,0,7.0,na,ADV,advmod,spa,,,
Miami,2130.0,37973.0,English,3.0,charity,NOUN,nmod,eng,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,8.0,MAR,45.0,woman,False,lexical,False,1,,,,,,,,
Miami,,37973.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,8.0,MAR,,,False,other,False,0,1.0,lo,PRON,obj,spa,,,
Miami,,37973.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,8.0,MAR,,,False,lexical,False,0,2.0,dieron,VERB,root,spa,,,
Miami,,37973.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,8.0,MAR,,,True,functional,False,0,3.0,a,ADP,obl,spa,,,
Miami,,37973.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,8.0,MAR,,,True,functional,False,0,4.0,con,ADP,case,spa,,,
Miami,,37973.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,8.0,MAR,,,False,lexical,False,1,5.0,charity,NOUN,nmod,eng,,,
Miami,,37973.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,8.0,MAR,,,False,other,False,0,6.0,I,PRON,nsubj,eng,,,
Miami,,37973.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,8.0,MAR,,,False,lexical,True,0,7.0,hope,VERB,parataxis,eng,,,
Miami,2131.0,37987.0,English,1.0,but,CCONJ,cc,eng,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,3.0,MAR,45.0,woman,True,functional,True,1,,,,,,,,
Miami,,37987.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,3.0,MAR,,,False,lexical,False,0,1.0,déjame,VERB,root,spa,,,
Miami,,37987.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Office_Logistics,3.0,MAR,,,True,functional,True,1,2.0,but,CCONJ,cc,eng,,,
Miami,2132.0,37997.0,English,2.0,too,ADV,advmod,eng,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,5.0,MAR,45.0,woman,False,other,False,1,,,,,,,,
Miami,,37997.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,5.0,MAR,,,False,other,True,0,1.0,ay,INTJ,discourse,spa,,,
Miami,,37997.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,5.0,MAR,,,False,other,False,0,2.0,sí,ADV,advmod,spa,,,
Miami,,37997.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,5.0,MAR,,,False,other,False,1,3.0,too,ADV,advmod,eng,,,
Miami,,37997.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,5.0,MAR,,,False,lexical,False,0,4.0,adult,ADJ,root,eng,,,
Miami,2133.0,38023.0,English,1.0,please,INTJ,root,eng,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,3.0,MAR,45.0,woman,False,other,False,1,,,,,,,,
Miami,,38023.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,3.0,MAR,,,False,other,True,0,1.0,ay,INTJ,discourse,spa,,,
Miami,,38023.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,3.0,MAR,,,False,other,False,1,2.0,please,INTJ,root,eng,,,
Miami,2134.0,38048.0,English,1.0,pink,ADJ,root,eng,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,3.0,MAR,45.0,woman,False,lexical,False,1,,,,,,,,
Miami,,38048.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,3.0,MAR,,,True,functional,False,0,1.0,el,DET,det,spa,,,
Miami,,38048.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,3.0,MAR,,,False,lexical,False,1,2.0,pink,ADJ,root,eng,,,
Miami,2135.0,38055.0,English,1.0,trainers,NOUN,obj,eng,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,45.0,woman,False,lexical,False,1,,,,,,,,
Miami,,38055.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,,,False,lexical,False,0,1.0,olvídate,VERB,root,spa,,,
Miami,,38055.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,,,True,functional,True,0,2.0,si,SCONJ,mark,spa,,,
Miami,,38055.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,,,False,lexical,False,0,3.0,tiene,VERB,advcl,spa,,,
Miami,,38055.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,,,False,other,False,0,4.0,como,ADV,advmod,spa,,,
Miami,,38055.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,,,False,other,False,0,5.0,tres,NUM,nummod,spa,,,
Miami,,38055.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,7.0,MAR,,,False,lexical,False,1,6.0,trainers,NOUN,obj,eng,,,
Miami,2136.0,38063.0,Spanish,2.0,no,PART,advmod,spa,MAR is in her office talking to colleague.,MAR's office,Workplace_Technical,6.0,MAR,45.0,woman,True,functional,False,1,,,,,,,,
Miami,,38063.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Workplace_Technical,6.0,MAR,,,False,other,False,0,1.0,they,PRON,nsubj,eng,,,
Miami,,38063.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Workplace_Technical,6.0,MAR,,,True,functional,True,0,2.0,did,AUX,aux,eng,,,
Miami,,38063.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Workplace_Technical,6.0,MAR,,,True,functional,False,0,2.0,n't,PART,advmod,eng,,,
Miami,,38063.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Workplace_Technical,6.0,MAR,,,False,other,True,0,3.0,er,other,discourse,eng&spa,,,
Miami,,38063.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Workplace_Technical,6.0,MAR,,,True,functional,False,1,4.0,no,PART,advmod,spa,,,
Miami,,38063.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Workplace_Technical,6.0,MAR,,,False,lexical,False,0,5.0,producía,VERB,root,spa,,,
Miami,2137.0,38064.0,Spanish,4.0,dos,NUM,nummod,spa,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,45.0,woman,False,other,False,1,,,,,,,,
Miami,,38064.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,False,other,False,0,1.0,I,PRON,nsubj,eng,,,
Miami,,38064.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,False,lexical,False,0,2.0,mean,VERB,root,eng,,,
Miami,,38064.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,True,functional,True,0,3.0,like,SCONJ,mark,eng,,,
Miami,,38064.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,False,other,False,1,4.0,dos,NUM,nummod,spa,,,
Miami,,38064.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,False,lexical,False,0,5.0,goticas,NOUN,obj,spa,,,
Miami,,38064.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,True,functional,False,0,6.0,de,ADP,case,spa,,,
Miami,,38064.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,8.0,MAR,,,False,other,False,0,7.0,nada,PRON,nmod,spa,,,
Miami,2138.0,38067.0,English,6.0,you,PRON,nsubj,eng,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,12.0,MAR,45.0,woman,False,other,False,1,,,,,,,,
Miami,,38067.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,12.0,MAR,,,False,other,False,0,1.0,le,PRON,iobj,spa,,,
Miami,,38067.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,12.0,MAR,,,False,lexical,False,0,2.0,daban,VERB,root,spa,,,
Miami,,38067.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,12.0,MAR,,,True,functional,False,0,3.0,toda,DET,det,spa,,,
Miami,,38067.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,12.0,MAR,,,False,lexical,False,0,4.0,clase,NOUN,obj,spa,,,
Miami,,38067.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,12.0,MAR,,,True,functional,False,0,5.0,de,ADP,case,spa,,,
Miami,,38067.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,12.0,MAR,,,False,other,False,1,6.0,you,PRON,nsubj,eng,,,
Miami,,38067.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,12.0,MAR,,,False,lexical,True,0,7.0,know,VERB,discourse,eng,,,
Miami,,38067.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,12.0,MAR,,,False,lexical,False,0,8.0,shakes,NOUN,conj,eng,,,
Miami,,38067.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,12.0,MAR,,,True,functional,True,0,9.0,and,CCONJ,cc,eng,,,
Miami,,38067.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,12.0,MAR,,,False,lexical,False,0,10.0,things,NOUN,conj,eng,,,
Miami,,38067.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,Casual_EverydayTalk,12.0,MAR,,,True,functional,False,0,11.0,to,PART,dep,eng,,,
Miami,2139.0,38082.0,Spanish,1.0,Eva,PROPN,appos,spa,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,10.0,MAR,45.0,woman,False,lexical,False,1,,,,,,,,
Miami,2139.0,38082.0,English,5.0,Longoria,PROPN,flat,eng&spa,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,10.0,MAR,45.0,woman,False,lexical,False,1,,,,,,,,
Miami,,38082.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,10.0,MAR,,,False,lexical,False,0,1.0,gifts,NOUN,root,eng,,,
Miami,,38082.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,10.0,MAR,,,True,functional,False,0,2.0,from,ADP,case,eng,,,
Miami,,38082.0,English,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,10.0,MAR,,,False,lexical,False,0,3.0,pals,NOUN,nmod,eng,,,
Miami,,38082.0,Spanish,,,,,,MAR is in her office talking to colleague.,MAR's office,ProperNouns_NamedEntities,10.0,MAR,,,False,lexical,False,1,4.0,Eva,PROPN,appos,spa,,,
