corpus,source_row,sentence_id,language,span_len,switch_form,switch_upos,switch_deprel,switch_lang_tag,register,secondary_register,topic,sentence_len,speaker,age,gender,is_functional,upos_class,high_scope_deprel,switch_start,token_id,form,upos,deprel,raw_lang_tag
Miami,,34456.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Workplace_Technical,6.0,EMI,,,True,functional,False,0,3.0,all,DET,det,eng
Miami,,34456.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Workplace_Technical,6.0,EMI,,,True,functional,False,0,4.0,my,DET,det,eng
Miami,,34456.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Workplace_Technical,6.0,EMI,,,False,lexical,False,1,5.0,trabajo,NOUN,obj,spa
Miami,1903.0,34510.0,English,1.0,stressful,ADJ,amod,eng,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,6.0,EMI,29.0,woman,False,lexical,False,1,,,,,
Miami,,34510.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,6.0,EMI,,,False,other,False,0,1.0,sí,ADV,advmod,spa
Miami,,34510.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,6.0,EMI,,,True,functional,False,0,2.0,no,PART,advmod,spa
Miami,,34510.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,6.0,EMI,,,True,functional,False,0,3.0,es,AUX,root,spa
Miami,,34510.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,6.0,EMI,,,False,other,False,0,4.0,nada,PRON,attr,spa
Miami,,34510.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,6.0,EMI,,,False,lexical,False,1,5.0,stressful,ADJ,amod,eng
Miami,1904.0,34563.0,English,4.0,I,PRON,nsubj,eng,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,5.0,GIA,22.0,woman,False,other,False,1,,,,,
Miami,,34563.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,5.0,GIA,,,False,lexical,True,0,1.0,pobrecita,ADJ,discourse,spa
Miami,,34563.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,5.0,GIA,,,False,other,False,1,2.0,I,PRON,nsubj,eng
Miami,,34563.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,5.0,GIA,,,True,functional,True,0,3.0,do,AUX,aux,eng
Miami,,34563.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,5.0,GIA,,,True,functional,False,0,3.0,n't,PART,advmod,eng
Miami,,34563.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,5.0,GIA,,,False,lexical,False,0,4.0,know,VERB,root,eng
Miami,1905.0,34569.0,English,7.0,he,PRON,nsubj,eng,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,22.0,woman,False,other,False,1,,,,,
Miami,,34569.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,True,functional,True,0,1.0,que,SCONJ,mark,spa
Miami,,34569.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,False,other,False,1,2.0,he,PRON,nsubj,eng
Miami,,34569.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,True,functional,True,0,3.0,was,AUX,aux,eng
Miami,,34569.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,True,functional,True,0,4.0,gonna,AUX,aux,eng
Miami,,34569.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,False,lexical,False,0,5.0,come,VERB,root,eng
Miami,,34569.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,True,functional,False,0,6.0,to,ADP,case,eng
Miami,,34569.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,True,functional,False,0,7.0,my,DET,det,eng
Miami,,34569.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,False,lexical,False,0,8.0,house,NOUN,obl,eng
Miami,1906.0,34589.0,English,2.0,restraining,ADJ,amod,eng,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,EMI,29.0,woman,False,lexical,False,1,,,,,
Miami,,34589.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,EMI,,,False,other,False,0,1.0,te,PRON,iobj,spa
Miami,,34589.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,EMI,,,True,functional,True,0,2.0,voy,AUX,aux,spa
Miami,,34589.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,EMI,,,True,functional,True,0,3.0,a,PART,mark,spa
Miami,,34589.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,EMI,,,False,lexical,False,0,4.0,poner,VERB,root,spa
Miami,,34589.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,EMI,,,True,functional,False,0,5.0,un,DET,det,spa
Miami,,34589.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,EMI,,,False,lexical,False,1,6.0,restraining,ADJ,amod,eng
Miami,,34589.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,EMI,,,False,lexical,False,0,7.0,order,NOUN,obj,eng
Miami,1907.0,34612.0,Spanish,6.0,yo,PRON,nsubj,spa,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,22.0,woman,False,other,False,1,,,,,
Miami,,34612.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,True,functional,True,0,1.0,and,CCONJ,cc,eng
Miami,,34612.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,True,functional,True,0,2.0,and,CCONJ,cc,eng
Miami,,34612.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,False,other,False,1,3.0,yo,PRON,nsubj,spa
Miami,,34612.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,True,functional,False,0,4.0,no,PART,advmod,spa
Miami,,34612.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,False,other,False,0,5.0,lo,PRON,obj,spa
Miami,,34612.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,True,functional,True,0,6.0,iba,AUX,aux,spa
Miami,,34612.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,True,functional,True,0,7.0,a,PART,mark,spa
Miami,,34612.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Narratives_Quotations,9.0,GIA,,,False,lexical,False,0,8.0,invitar,VERB,root,spa
Miami,1908.0,34616.0,English,8.0,is,AUX,cop,eng,Informal conversation between two co-workers at their workplace,,Office_Logistics,10.0,GIA,22.0,woman,True,functional,True,1,,,,,
Miami,,34616.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Office_Logistics,10.0,GIA,,,False,lexical,True,0,1.0,oye,VERB,discourse,spa
Miami,,34616.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Office_Logistics,10.0,GIA,,,True,functional,True,1,2.0,is,AUX,cop,eng
Miami,,34616.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Office_Logistics,10.0,GIA,,,False,lexical,False,0,3.0,number,NOUN,nsubj,eng
Miami,,34616.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Office_Logistics,10.0,GIA,,,True,functional,True,0,4.0,is,AUX,cop,eng
Miami,,34616.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Office_Logistics,10.0,GIA,,,True,functional,False,0,5.0,such,DET,det,eng
Miami,,34616.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Office_Logistics,10.0,GIA,,,True,functional,True,0,6.0,and,CCONJ,cc,eng
Miami,,34616.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Office_Logistics,10.0,GIA,,,True,functional,False,0,7.0,such,DET,conj,eng
Miami,,34616.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Office_Logistics,10.0,GIA,,,True,functional,True,0,8.0,and,CCONJ,cc,eng
Miami,,34616.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Office_Logistics,10.0,GIA,,,True,functional,False,0,9.0,such,DET,conj,eng
Miami,1909.0,34633.0,English,6.0,I,PRON,nsubj,eng,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,9.0,GIA,22.0,woman,False,other,False,1,,,,,
Miami,,34633.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,9.0,GIA,,,True,functional,True,0,1.0,y,CCONJ,cc,spa
Miami,,34633.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,9.0,GIA,,,False,other,False,0,2.0,después,ADV,advmod,spa
Miami,,34633.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,9.0,GIA,,,False,other,False,1,3.0,I,PRON,nsubj,eng
Miami,,34633.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,9.0,GIA,,,True,functional,True,0,4.0,m,AUX,aux,eng
Miami,,34633.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,9.0,GIA,,,True,functional,True,0,5.0,gonna,AUX,aux,eng
Miami,,34633.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,9.0,GIA,,,False,lexical,False,0,6.0,go,VERB,root,eng
Miami,,34633.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,9.0,GIA,,,True,functional,False,0,7.0,to,ADP,case,eng
Miami,,34633.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,9.0,GIA,,,True,functional,False,0,8.0,the,DET,det,eng
Miami,1910.0,34641.0,Spanish,4.0,ya,ADV,advmod,spa,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,11.0,EMI,29.0,woman,False,other,False,1,,,,,
Miami,,34641.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,11.0,EMI,,,False,other,False,0,1.0,he,PRON,nsubj,eng
Miami,,34641.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,11.0,EMI,,,False,other,False,0,2.0,he,PRON,nsubj,eng
Miami,,34641.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,11.0,EMI,,,False,other,False,0,3.0,he,PRON,nsubj,eng
Miami,,34641.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,11.0,EMI,,,False,other,False,0,4.0,he,PRON,nsubj,eng
Miami,,34641.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,11.0,EMI,,,False,lexical,False,0,5.0,needs,VERB,root,eng
Miami,,34641.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,11.0,EMI,,,True,functional,True,0,6.0,to,PART,mark,eng
Miami,,34641.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,11.0,EMI,,,False,other,False,1,7.0,ya,ADV,advmod,spa
Miami,,34641.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,11.0,EMI,,,False,other,False,0,8.0,ya,ADV,advmod,spa
Miami,,34641.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,11.0,EMI,,,False,lexical,False,0,9.0,parar,VERB,xcomp,spa
Miami,,34641.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,11.0,EMI,,,False,lexical,False,0,10.0,parar,VERB,conj,spa
Miami,1911.0,34671.0,Spanish,2.0,hay,VERB,root,spa,Informal conversation between two co-workers at their workplace,,ProperNouns_NamedEntities,7.0,EMI,29.0,woman,False,lexical,False,1,,,,,
Miami,1911.0,34671.0,English,1.0,Fridays,PROPN,obj,eng&spa,Informal conversation between two co-workers at their workplace,,ProperNouns_NamedEntities,7.0,EMI,29.0,woman,False,lexical,False,1,,,,,
Miami,,34671.0,English,,,,,,Informal conversation between two co-workers at their workplace,,ProperNouns_NamedEntities,7.0,EMI,,,True,functional,True,0,1.0,and,CCONJ,cc,eng
Miami,,34671.0,English,,,,,,Informal conversation between two co-workers at their workplace,,ProperNouns_NamedEntities,7.0,EMI,,,False,other,False,0,2.0,right,ADV,advmod,eng
Miami,,34671.0,English,,,,,,Informal conversation between two co-workers at their workplace,,ProperNouns_NamedEntities,7.0,EMI,,,False,other,False,0,3.0,there,ADV,advmod,eng
Miami,,34671.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,ProperNouns_NamedEntities,7.0,EMI,,,False,lexical,False,1,4.0,hay,VERB,root,spa
Miami,,34671.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,ProperNouns_NamedEntities,7.0,EMI,,,True,functional,False,0,5.0,un,DET,det,spa
Miami,,34671.0,English,,,,,,Informal conversation between two co-workers at their workplace,,ProperNouns_NamedEntities,7.0,EMI,,,False,lexical,False,1,6.0,Fridays,PROPN,obj,eng&spa
Miami,1912.0,34684.0,English,3.0,not,PART,advmod,eng,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,22.0,woman,True,functional,False,1,,,,,
Miami,,34684.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,True,functional,False,0,1.0,no,PART,advmod,spa
Miami,,34684.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,False,other,False,0,2.0,me,PRON,iobj,spa
Miami,,34684.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,True,functional,True,0,3.0,ha,AUX,aux,spa
Miami,,34684.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,False,lexical,False,0,4.0,dado,VERB,root,spa
Miami,,34684.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,True,functional,False,1,5.0,not,PART,advmod,eng
Miami,,34684.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,False,other,False,0,6.0,one,NUM,nummod,eng
Miami,,34684.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,False,lexical,False,0,7.0,minute,NOUN,obj,eng
Miami,1913.0,34725.0,English,7.0,the,DET,det,eng,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,29.0,woman,True,functional,False,1,,,,,
Miami,1913.0,34725.0,Spanish,3.0,me,PRON,obj,spa,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,29.0,woman,False,other,False,1,,,,,
Miami,,34725.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,,,False,other,False,0,1.0,todo,PRON,nsubj,spa
Miami,,34725.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,,,True,functional,False,1,2.0,the,DET,det,eng
Miami,,34725.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,,,False,lexical,False,0,3.0,whole,ADJ,amod,eng
Miami,,34725.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,,,True,functional,False,0,4.0,the,DET,det,eng
Miami,,34725.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,,,False,lexical,False,0,5.0,whole,ADJ,amod,eng
Miami,,34725.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,,,True,functional,False,0,6.0,the,DET,det,eng
Miami,,34725.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,,,False,lexical,False,0,7.0,whole,ADJ,amod,eng
Miami,,34725.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,,,False,lexical,False,0,8.0,thing,NOUN,appos,eng
Miami,,34725.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,,,False,other,False,1,9.0,me,PRON,obj,spa
Miami,,34725.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,,,False,lexical,False,0,10.0,tiene,VERB,root,spa
Miami,,34725.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,EMI,,,False,other,False,0,11.0,mal,ADV,advmod,spa
Miami,1914.0,34726.0,English,9.0,the,DET,det,eng,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,29.0,woman,True,functional,False,1,,,,,
Miami,1914.0,34726.0,Spanish,2.0,me,PRON,obj,spa,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,29.0,woman,False,other,False,1,,,,,
Miami,1914.0,34726.0,English,8.0,I,PRON,nsubj,eng,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,29.0,woman,False,other,False,1,,,,,
Miami,,34726.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,other,False,0,1.0,me,PRON,obj,spa
Miami,,34726.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,lexical,False,0,2.0,tiene,VERB,root,spa
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,True,functional,False,1,3.0,the,DET,det,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,lexical,False,0,4.0,whole,ADJ,amod,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,True,functional,False,0,5.0,the,DET,det,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,lexical,False,0,6.0,whole,ADJ,amod,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,lexical,False,0,7.0,guns,NOUN,obj,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,True,functional,True,0,8.0,and,CCONJ,cc,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,True,functional,False,0,9.0,the,DET,det,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,lexical,False,0,10.0,whole,ADJ,amod,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,lexical,False,0,11.0,deer,NOUN,conj,eng
Miami,,34726.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,other,False,1,12.0,me,PRON,obj,spa
Miami,,34726.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,lexical,False,0,13.0,tiene,VERB,conj,spa
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,other,False,1,14.0,I,PRON,nsubj,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,True,functional,True,0,15.0,am,AUX,aux,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,other,False,0,16.0,about,ADV,advmod,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,True,functional,True,0,17.0,to,PART,mark,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,lexical,False,0,18.0,throw,VERB,xcomp,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,True,functional,False,0,19.0,up,PART,compound:prt,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,True,functional,False,0,20.0,on,ADP,case,eng
Miami,,34726.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,22.0,EMI,,,False,other,False,0,21.0,myself,PRON,obl,eng
Miami,1915.0,34757.0,Spanish,3.0,me,PRON,obj,spa,Informal conversation between two co-workers at their workplace,,Affect_Identity,6.0,EMI,29.0,woman,False,other,False,1,,,,,
Miami,,34757.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Affect_Identity,6.0,EMI,,,False,other,False,0,1.0,I,PRON,nsubj,eng
Miami,,34757.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Affect_Identity,6.0,EMI,,,True,functional,True,0,2.0,ca,AUX,aux,eng
Miami,,34757.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Affect_Identity,6.0,EMI,,,True,functional,False,0,2.0,n't,PART,advmod,eng
Miami,,34757.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Affect_Identity,6.0,EMI,,,False,other,False,1,3.0,me,PRON,obj,spa
Miami,,34757.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Affect_Identity,6.0,EMI,,,False,lexical,False,0,4.0,tienen,VERB,ccomp,spa
Miami,,34757.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Affect_Identity,6.0,EMI,,,False,other,False,0,5.0,mal,ADV,advmod,spa
Miami,1916.0,34777.0,Spanish,1.0,mira,VERB,root,spa,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,22.0,woman,False,lexical,False,1,,,,,
Miami,1916.0,34777.0,English,6.0,you,PRON,nsubj,eng,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,22.0,woman,False,other,False,1,,,,,
Miami,,34777.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,False,lexical,False,0,1.0,Mari,PROPN,vocative,eng&spa
Miami,,34777.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,False,lexical,False,1,2.0,mira,VERB,root,spa
Miami,,34777.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,False,other,False,1,3.0,you,PRON,nsubj,eng
Miami,,34777.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,True,functional,True,0,4.0,do,AUX,aux,eng
Miami,,34777.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,True,functional,False,0,4.0,n't,PART,advmod,eng
Miami,,34777.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,True,functional,True,0,5.0,have,AUX,aux,eng
Miami,,34777.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,True,functional,True,0,6.0,to,PART,mark,eng
Miami,,34777.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,8.0,GIA,,,False,lexical,False,0,7.0,go,VERB,ccomp,eng
Miami,1917.0,34803.0,English,2.0,my,DET,det,eng,Informal conversation between two co-workers at their workplace,,Affect_Identity,4.0,EMI,29.0,woman,True,functional,False,1,,,,,
Miami,,34803.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Affect_Identity,4.0,EMI,,,False,other,True,0,1.0,ay,INTJ,discourse,spa
Miami,,34803.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Affect_Identity,4.0,EMI,,,True,functional,False,1,2.0,my,DET,det,eng
Miami,,34803.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Affect_Identity,4.0,EMI,,,False,lexical,False,0,3.0,god,NOUN,root,eng
Miami,1918.0,34823.0,Spanish,1.0,mamá,NOUN,nsubj,spa,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,22.0,woman,False,lexical,False,1,,,,,
Miami,1918.0,34823.0,English,9.0,it,PRON,nsubj,eng,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,22.0,woman,False,other,False,1,,,,,
Miami,,34823.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,,,True,functional,True,0,1.0,and,CCONJ,cc,eng
Miami,,34823.0,Spanish,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,,,False,lexical,False,1,2.0,mamá,NOUN,nsubj,spa
Miami,,34823.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,,,False,other,False,1,3.0,it,PRON,nsubj,eng
Miami,,34823.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,,,True,functional,True,0,4.0,s,AUX,cop,eng
Miami,,34823.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,,,True,functional,False,0,5.0,not,PART,advmod,eng
Miami,,34823.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,,,True,functional,True,0,6.0,like,SCONJ,mark,eng
Miami,,34823.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,,,False,other,False,0,7.0,we,PRON,nsubj,eng
Miami,,34823.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,,,False,lexical,False,0,8.0,sit,VERB,root,eng
Miami,,34823.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,,,True,functional,False,0,9.0,in,ADP,case,eng
Miami,,34823.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,,,True,functional,False,0,10.0,the,DET,det,eng
Miami,,34823.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,12.0,GIA,,,False,lexical,False,0,11.0,same,ADJ,amod,eng
Miami,1919.0,34904.0,Spanish,1.0,jodiendo,VERB,root,spa,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,6.0,EMI,29.0,woman,False,lexical,False,1,,,,,
Miami,,34904.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,6.0,EMI,,,True,functional,False,0,1.0,no,PART,advmod,eng
Miami,,34904.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,6.0,EMI,,,True,functional,True,0,2.0,he,AUX,aux,eng
Miami,,34904.0,English,,,,,,Informal conversation between two co-workers at their workplace,,Casual_EverydayTalk,6.0,EMI,,,True,functional,True,0,3.0,he,AUX,aux,eng
