corpus,sentence_id,n_switches,mean_span_len,median_span_len,sentence_len,register,topic
Paraguay,1018,2,1.0,1.0,4,Informal,Crime_Investigation
Paraguay,1020,10,2.2,2.0,14,Informal,UserMention_Request_Response
Paraguay,1021,10,1.6,1.0,11,Informal,UserMention_Request_Response
Paraguay,1022,18,1.8888888888888888,1.0,24,Formal,Infrastructure_Contract
Paraguay,1024,8,1.75,1.5,10,Formal,PublicAdministration_Changes
Paraguay,1025,6,2.3333333333333335,2.0,12,Informal,Humor_Rant
Paraguay,1026,12,3.6666666666666665,3.0,34,Formal,Government_Announcement
Paraguay,1027,4,3.0,3.0,15,Informal,UserMention_Request_Response
Paraguay,1029,4,1.5,1.5,14,Informal,Entertainment_Music_Film
Paraguay,1032,10,1.6,1.0,16,Informal,Shopping_PersonalPurchase
Paraguay,1033,8,2.5,2.5,18,Formal,Government_Announcement
Paraguay,1036,16,2.375,2.0,23,Formal,PublicHealth_Services
Paraguay,1037,8,1.25,1.0,9,Formal,Government_Announcement
Paraguay,1039,4,2.5,2.5,10,Informal,UserMention_Request_Response
Paraguay,1040,20,3.1,2.0,38,Formal,Legislation_Policy
Paraguay,1041,30,1.6666666666666667,1.0,31,Formal,Agriculture_Reactivation
Paraguay,1042,8,3.25,2.0,16,Informal,UserMention_Request_Response
Paraguay,1043,8,4.25,3.0,21,Formal,PublicHealth_Services
Paraguay,1044,10,2.2,2.0,20,Informal,Personal_Emotional
Paraguay,1045,24,1.5833333333333333,1.0,24,Formal,Legislation_Policy
Paraguay,1046,2,1.0,1.0,4,Informal,Humor_Rant
Paraguay,1047,12,4.833333333333333,2.5,33,Informal,Cultural_Event_Festival
Paraguay,1049,6,1.0,1.0,5,Formal,Cultural_Event_Festival
Paraguay,1050,4,2.0,2.0,5,Informal,UserMention_Request_Response
Paraguay,1051,4,2.5,2.5,9,Informal,Humor_Rant
Paraguay,1052,2,3.0,3.0,9,Formal,Protest_Report
Paraguay,1053,4,5.5,5.5,15,Formal,Media_Broadcast_Notice
Paraguay,1054,4,3.5,3.5,15,Informal,Personal_Emotional
Paraguay,1055,14,1.2857142857142858,1.0,12,Informal,UserMention_Request_Response
Paraguay,1056,8,2.25,2.0,15,Formal,Education_Policy_University
Paraguay,1057,2,3.0,3.0,7,Informal,Personal_Emotional
Paraguay,1058,8,3.25,3.5,25,Formal,Rural_Community_Issues
Paraguay,1061,20,1.9,1.0,24,Formal,Mobilization_Call
Paraguay,1063,6,1.6666666666666667,1.0,9,Formal,Sports_Event
Paraguay,1064,18,2.2222222222222223,2.0,29,Formal,Transport_PublicSafety
Paraguay,1065,6,4.333333333333333,2.0,15,Informal,UserMention_Request_Response
Paraguay,1067,24,2.3333333333333335,2.0,38,Formal,Cultural_Heritage_Archive
Paraguay,1069,8,3.75,3.0,19,Informal,Humor_Rant
Paraguay,1071,18,2.3333333333333335,1.0,29,Formal,PublicHealth_Services
Paraguay,1074,16,2.375,1.5,25,Formal,Education_Policy_University
Paraguay,1075,12,1.5,1.0,12,Informal,UserMention_Request_Response
Paraguay,1076,2,2.0,2.0,7,Formal,Cultural_Heritage_Archive
Paraguay,1077,16,2.0,2.0,22,Formal,PublicAdministration_Changes
Paraguay,1078,2,3.0,3.0,10,Informal,Personal_Emotional
Paraguay,1079,20,1.5,1.0,21,Formal,Cultural_Event_Festival
Paraguay,1081,2,1.0,1.0,4,Formal,Education_Policy_University
Paraguay,1082,32,1.875,2.0,37,Formal,Crime_Investigation
Paraguay,1083,18,1.1111111111111112,1.0,17,Formal,Government_Announcement
Paraguay,1084,4,3.0,3.0,13,Informal,Personal_Emotional
Paraguay,1085,26,2.3076923076923075,2.0,46,Informal,Education_Policy_University
Paraguay,1087,16,3.25,2.0,31,Formal,PublicHealth_Services
Paraguay,1089,14,1.7142857142857142,2.0,21,Informal,Opinion_Commentary
Paraguay,1090,12,2.0,1.5,13,Formal,Media_Broadcast_Notice
Paraguay,1092,22,1.4545454545454546,1.0,21,Formal,Infrastructure_Contract
Paraguay,1094,10,1.4,1.0,14,Informal,UserMention_Request_Response
Paraguay,1096,6,1.3333333333333333,1.0,7,Informal,UserMention_Request_Response
Paraguay,1100,10,1.2,1.0,10,Informal,Other
Paraguay,1102,6,3.0,4.0,17,Informal,UserMention_Request_Response
Paraguay,1104,4,3.5,3.5,16,Formal,Cultural_Heritage_Archive
Paraguay,1105,4,2.5,2.5,6,Informal,UserMention_Request_Response
Paraguay,1106,30,2.1333333333333333,1.0,41,Formal,Opinion_Commentary
Paraguay,1108,10,2.4,1.0,14,Informal,Personal_Emotional
Paraguay,1109,8,1.75,1.5,15,Formal,Legislation_Policy
Paraguay,1111,8,1.0,1.0,6,Informal,Personal_Emotional
Paraguay,1112,26,1.8461538461538463,2.0,32,Formal,Procurement_Licitation
Paraguay,1113,2,2.0,2.0,5,Informal,Humor_Rant
Paraguay,1114,6,1.6666666666666667,1.0,8,Informal,Opinion_Commentary
Paraguay,1115,18,1.4444444444444444,1.0,22,Formal,Opinion_Commentary
Paraguay,1116,6,2.6666666666666665,1.0,12,Formal,Health_COVID
Paraguay,1117,2,3.0,3.0,7,Formal,PublicHealth_Services
Paraguay,1118,20,1.2,1.0,17,Formal,Government_Announcement
Paraguay,1119,2,1.0,1.0,4,Informal,PublicAdministration_Changes
Paraguay,1120,10,1.4,1.0,10,Formal,Government_Announcement
Paraguay,1124,14,2.142857142857143,2.0,23,Formal,Transport_PublicSafety
Paraguay,1125,12,2.5,3.0,24,Formal,Cultural_Event_Festival
Paraguay,1129,6,1.6666666666666667,2.0,6,Formal,Agriculture_Reactivation
Paraguay,1130,22,1.8181818181818181,1.0,24,Formal,Legislation_Policy
Paraguay,1133,30,1.8,1.0,45,Formal,Indigenous_CommunityAid
Paraguay,1134,8,1.25,1.0,8,Formal,Protest_Report
Paraguay,1135,20,1.9,1.5,28,Formal,Crime_Investigation
Paraguay,1136,8,3.25,3.0,26,Informal,Opinion_Commentary
Paraguay,1137,10,2.4,3.0,20,Informal,Personal_Emotional
Paraguay,1138,14,2.0,1.0,18,Formal,Transport_PublicSafety
Paraguay,1140,28,1.9285714285714286,1.5,35,Formal,Politics
